track_id,duration,release_year,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,dyn_range_mean,energy,flatness,instrumentalness,key,liveness,loudness,mechanism,mode,organism,speechiness,tempo,time_signature,valence,acoustic_vector_0,acoustic_vector_1,acoustic_vector_2,acoustic_vector_3,acoustic_vector_4,acoustic_vector_5,acoustic_vector_6,acoustic_vector_7
t_e70ab2e6-d70b-4585-94a1-44546fff00de,218.8533325,1969,97.75259556,0.217436388,0.806488216,0.865473568,0.932995081,14.21207714,0.73128438,0.977470815,3.81E-05,0,0.06194742,-7.359000206,0.540469944,major,0.359476298,0.075859718,119.2480011,4,0.967937469,-0.393860936,-0.295324922,0.147059649,0.50735414,0.601452112,-0.046106849,-0.082807712,-0.016561884
t_cef34a00-3713-4381-8c35-e93d95fe3bf0,263.3599854,1989,96.52451802,0.079098158,0.714138806,0.704399943,0.809369028,9.65002346,0.562835157,0.978628635,0.000553333,0,0.311169863,-12.64799976,0.964365244,major,0.061344735,0.036667455,117.7900009,4,0.830158889,-0.132050619,-0.069306917,0.536635101,0.092700504,-0.042719249,0.049886268,-0.119335726,-0.383483589
t_31bb4e1c-d4be-41dd-b348-0fdd390c31df,208.3600006,1954,94.073217,0.912840664,0.318620443,0.343967021,0.404586613,6.428428173,0.292306632,0.999580681,2.03E-08,0,0.221518114,-11.00800037,0.188679248,major,0.86357379,0.039267406,122.9369965,4,0.436498046,0.178246617,-0.720981479,-0.158720747,0.766804576,0.215524793,-0.663947284,0.115770318,-0.807909012
t_a006f157-caea-4d0b-91bf-bb1e58eb5bda,118.7733307,1968,94.96917048,0.510770917,0.509030163,0.552294374,0.543482006,8.504833221,0.784376144,0.96851033,8.71E-07,0,0.121062376,-7.21999979,0.418410033,major,0.547327042,0.057540644,151.5410004,4,0.903395236,-0.033410043,-0.382853806,0.238998637,0.431038707,0.4395504,-0.271882087,-0.09727148,-0.763703585
t_0ca1762d-25ef-4d72-bff4-c183da06b2d8,280.0933228,1957,92.70639643,0.832981765,0.303849995,0.314846039,0.36820206,6.067533016,0.039861508,1.049117088,1.95E-06,0,0.432211816,-20.19599915,0.13555555,major,0.848858893,0.041098822,108.4749985,5,0.18916288,0.073417008,-0.775063097,0.073463559,0.751525939,0.430490851,-0.486863256,-0.198940068,-0.667096376
t_7b829b14-ba6a-4e6b-919c-77872334b00c,193.4266663,1968,92.59736326,0.543333232,0.661532879,0.660676897,0.742734253,9.236661911,0.369158924,1.009586573,0.007360406,0,0.108591944,-12.86600018,0.540229857,major,0.503288925,0.031975519,94.39800262,4,0.933234811,-0.139246687,-0.337462515,0.215771154,0.194482341,0.420229048,-0.023774691,-0.421414733,-0.283022195
t_91c8ea2f-d30b-42d2-bca6-292dbed0fdc9,222.9333344,1987,97.83716378,0.022373186,0.312820822,0.311468244,0.538678288,5.936260223,0.872748494,0.883306503,0.007009422,0,0.110015482,-9.717000008,0.601851881,major,0.281977385,0.068379782,137.1210022,4,0.336916536,0.213719696,0.235585272,-0.367468446,-0.457229406,0.74913609,0.124311119,-0.308061779,0.212939411
t_7ce5859b-92c2-4f88-a904-4801b993873e,208.706665,1960,92.08435038,0.969890058,0.202319443,0.15507184,0.15795204,3.891095638,0.062050935,1.058595896,0.933687925,0,0.108577006,-17.90800095,0.171052635,major,0.902175307,0.038715836,75.13300323,4,0.046513569,0.684222281,-0.841900587,-0.513547122,0.58744967,-0.261363626,-0.655632615,0.296157748,-0.451647669
t_1db790f9-0c05-44ec-8648-ac342f89ba25,224.6399994,1986,98.10121027,0.791175842,0.249506563,0.2209737,0.191777185,4.878436565,0.102273211,1.043949485,4.41E-05,0,0.104179524,-20.47500038,0.090909094,major,0.852175295,0.035722218,78.87599945,4,0.131842971,0.088557661,-0.248259649,0.06974259,0.134612322,0.454214156,-0.14506954,-0.170397684,-0.681276381
t_94d26c19-937e-4a09-b74e-0387d885c829,177.3333282,1973,97.546859,0.153237045,0.492427528,0.457257509,0.552908182,6.876410007,0.891591012,0.92992866,0.379369378,0,0.218105569,-7.855999947,0.337620586,major,0.480743229,0.048215933,119.5879974,4,0.796449423,0.162944645,-0.453953952,0.155860871,0.127911076,0.564240277,0.02595295,-0.413213313,-0.478089511
t_05a2005c-66bd-47b4-9e57-01c61ad4c87b,429.1724548,1988,92.93341015,0.020410074,0.459582359,0.417989939,0.610085785,6.464632988,0.718988597,0.936793089,0.002008774,0,0.83732909,-13.09899998,0.488402069,major,0.362042129,0.038757544,120.2249985,4,0.733534336,0.21080263,0.159322709,-0.083881751,-0.387722731,0.567838371,0.163288593,-0.261375517,-0.012201854
t_1ac99524-94fd-4b35-93f7-3268848b54d6,140.1199951,1980,98.15828497,0.006280814,0.383308619,0.373536497,0.435656369,6.393425941,0.758136272,0.981764376,0.001879309,0,0.083380289,-6.796000004,0.3672131,major,0.44746995,0.030145649,154.897995,4,0.965357065,0.112366475,-0.245180339,-0.12451493,-0.071203724,0.779902399,0.02440838,-0.384202451,-0.427450061
t_251eea13-e5e1-4ac9-b80d-e5ac50e3d8db,241.0266724,1966,96.99436219,0.229210407,0.658121407,0.678484082,0.663475573,9.696293831,0.22965008,1.015445709,4.24E-07,0,0.133507177,-16.33600044,0.217391297,major,0.576634109,0.042984478,97.70800018,4,0.660777032,-0.001340476,-0.403862089,0.044594049,0.166440144,0.701744378,-0.067212395,-0.441145271,-0.472205967
t_df9edc16-1758-4410-9bb6-c8636db6815d,256.293335,1989,99.81292378,0.246449694,0.272975057,0.279463738,0.386871666,5.728441238,0.640306771,0.953759372,9.56E-12,0,0.120104104,-10.81700039,0.724324346,major,0.261471361,0.036636405,204.2339935,4,0.552404761,0.099421263,0.03949013,0.340085328,-0.169197232,0.285010397,0.125913575,-0.196660236,-0.588144898
t_84f2a2d8-2e83-4e9b-9cff-d3e4757fe962,404.5733337,1966,93.75955544,0.976111114,0.225528106,0.21316506,0.201628581,4.984215736,0.169969305,1.028077841,0.000831443,0,0.707455039,-17.38800049,0.114252061,major,0.932025313,0.042107042,178.5509949,4,0.058078151,0.562036514,-0.923236847,-0.695982218,0.796810329,-0.111172043,-0.965275347,0.351979524,-0.821192801
t_aae5f4d0-3589-4b66-a815-16c64ac25b39,274.4133301,1958,98.71082682,0.683376789,0.17298995,0.139810041,0.1918796,4.005454063,0.33376354,1.049579263,9.23E-07,0,0.097533427,-9.336999893,0.138888896,major,0.777340412,0.032835726,88.82700348,4,0.08878886,0.023629822,-0.408550143,0.014642741,0.542665184,0.27828142,-0.390246481,0.107196726,-0.732649922
t_fb55b44c-4449-45af-a438-721426247fd5,298.4666748,1987,95.38438789,0.939481735,0.31724295,0.36281085,0.304941118,6.737457275,0.175949231,1.02122426,0.868362725,0,0.658699453,-18.43899918,0.0859375,major,0.92685926,0.03764309,58.23300171,4,0.133705392,0.46158272,-0.949645698,0.062584899,0.580434561,-0.054773796,-0.2397338,-0.176702484,0.015546885
t_2c58d22c-d3e7-422c-af56-93b6052c44ab,168.0533295,1959,99.26574907,0.930369914,0.261254847,0.280174345,0.292395324,5.831861973,0.254541695,1.022759318,0.001308509,0,0.132018283,-14.23600006,0.378896892,major,0.790998459,0.030467041,178.3280029,3,0.25819996,-0.143114954,-0.472410589,0.125488028,0.623495162,0.576594889,-0.303224564,-0.027044713,-0.627048969
t_53712077-6147-4587-91b6-3e12aec3d608,172.1066742,1962,99.18796014,0.335126907,0.416657984,0.385534227,0.55049473,6.29178381,0.455106914,0.968656719,4.68E-14,0,0.232012689,-12.87699986,0.377551019,major,0.49987638,0.039667863,120.1149979,4,0.922642469,-0.120042898,-0.510259271,0.155421674,0.549262881,0.654433668,-0.238554105,-0.200973496,-0.606441379
t_2e7e843b-116e-432f-a194-ddbe6fae1943,149.4933319,1987,94.56399735,0.938265085,0.464909256,0.514440119,0.625974834,8.174277306,0.213288754,1.03035903,0.000227106,0,0.134712145,-13.69200039,0.286885232,major,0.833328903,0.031907629,113.4629974,4,0.455600262,0.18894732,-0.58067441,0.155468136,0.51115942,0.441117525,-0.26238054,-0.113962702,-0.777828217
t_c010d5ec-9142-4b4e-b910-4bc6ba25df63,352.7575378,1980,97.40088956,0.058615543,0.702403188,0.681896091,0.671760559,9.247401237,0.586008549,1.027855158,0.940046012,0,0.342896909,-14.17599964,0.979938269,major,0.043807846,0.03302402,128.878006,4,0.733582675,0.069430307,-0.130073443,0.170162514,0.006929167,-0.301542342,0.095203981,0.178670809,0.298247665
t_32fa93c4-c112-477c-8497-9b9b25ff7c8a,203.3066711,1978,98.2930891,0.918914437,0.160408303,0.140383601,0.19717814,4.216598511,0.171206519,1.036707878,0.609383762,0,0.040584508,-21.37899971,0.16507937,major,0.877922595,0.037123524,141.3430023,4,0.060138296,0.495147705,-0.571359694,-0.252853215,0.178527087,-0.143359363,-0.09087383,-0.019389462,0.131535158
t_e4a1ae90-11ba-488b-b940-90243db96764,289,1981,94.40715531,0.97010833,0.178870961,0.138938323,0.122215785,3.856552124,0.138120353,1.025097966,0.94357276,0,0.126609862,-20.91300011,0.10357143,major,0.933995306,0.037556838,73.66600037,4,0.108628131,0.718141556,-0.984692156,-0.660190284,0.708372831,-0.252026528,-0.850039542,0.297894567,-0.560934901
t_f4c9cf3e-72be-4503-809c-c531ca012ccf,267.6400146,1989,96.13070805,0.931330264,0.406338722,0.399954945,0.352051616,6.65225935,0.17422466,1.011139512,2.80E-08,0,0.125249267,-18.04400063,0.118457302,major,0.906778216,0.122575715,89.375,3,0.278038323,0.142177254,-0.576380014,-0.267163008,0.653349936,0.021839967,-0.684222758,0.161221579,-0.822677672
t_75e414bc-4567-46de-bd28-b3c7a204d28c,104.1066666,1970,99.45690734,0.994876981,0.673659384,0.723178506,0.740564764,10.67236423,0.198132575,1.054084182,0.000208109,0,0.139633954,-11.53100014,0.3125,major,0.855113029,0.0511108,94.91200256,4,0.923487961,0.16703257,-0.170421943,-0.093552083,0.209524229,0.071244627,-0.254520297,0.242909715,-0.572779
t_f58a26bf-76b2-484e-a855-8ea0e6ce70ab,232.5066681,1985,98.35078785,1.78E-05,0.388370097,0.329148024,0.498827964,5.477734566,0.97001034,0.933536768,0.050171532,0,0.433494896,-4.484000206,0.408212572,major,0.418456912,0.043583363,127.9069977,4,0.669488192,0.200469494,0.449882567,-0.21374625,-0.527174473,0.603280187,0.173688948,-0.191447601,0.173866943
t_85dbed6c-9cc3-43f7-af28-9627bf1822f0,246.813324,1965,93.15652196,0.835710108,0.740324199,0.781156421,0.74991256,11.51667213,0.24463141,1.047586679,0.890354276,0,0.126039535,-21.03000069,0.530398309,major,0.677841067,0.059612919,133.9499969,4,0.802756369,0.46659109,-0.877566099,0.267322123,0.476670712,-0.01695695,-0.108907394,-0.185412616,0.012103071
t_a70804bc-b656-4be3-8c18-f9d3a8714cd6,292.0533447,1973,98.18010415,0.025782656,0.392386258,0.365636528,0.434143573,6.164158821,0.936295152,0.956082642,0.000115135,0,0.910160124,-3.357000113,0.181286544,major,0.579204798,0.125013292,77.93499756,4,0.473152936,0.134984821,0.055246849,-0.029766142,-0.291370422,0.577238739,0.123535573,-0.325776964,-0.284585387
t_135e9b94-edc7-4e61-b9d9-f664433aa07b,244.4799957,1980,98.60747121,0.005857719,0.432123929,0.402581751,0.590951383,6.455322266,0.954562485,0.894982815,0.335219443,0,0.17983976,-7.90199995,0.511737108,major,0.345278859,0.061099242,126.7639999,4,0.96365869,-0.007442452,-0.024642782,0.019963678,-0.111022659,0.126928017,0.097239427,-0.036707152,0.130434677
t_ac4245ac-c278-48fc-9af7-8101264abdd2,205.4533234,1985,94.84291164,0.007015465,0.467965573,0.398243636,0.513302863,5.964165688,0.875201702,0.985884249,0.000143917,0,0.089474432,-8.668000221,0.889596581,major,0.078224443,0.032507043,158.5330048,4,0.920358777,0.040942743,0.035361107,0.116524689,-0.121375099,0.272088528,0.103661582,-0.031500828,-0.206592083
t_fd1c28f1-50cd-4cda-9c02-47cac053139b,181.5333252,1987,91.72733353,0.224522933,0.616286755,0.62769109,0.693538904,9.00060463,0.122287728,1.028532863,0.002926177,0,0.116891101,-25.60899925,0.510869563,major,0.380564809,0.089980356,144.2369995,4,0.832258403,0.385865122,-1.072196722,0.171847254,0.778928101,0.251172006,-0.325707048,-0.216656581,-0.197484732
t_f9965853-e27c-4372-94d6-ca433f3702d2,385.8399963,1974,95.38879644,0.155084521,0.430300742,0.466801882,0.569188952,7.610606194,0.300138265,1.012091517,2.93E-07,0,0.058818381,-14.44699955,0.286111116,major,0.516569734,0.02977722,127.098999,3,0.420839161,-0.08597485,-0.519928038,0.285497606,0.330795556,0.508417606,-0.038026124,-0.464524239,-0.393816769
t_071fdda4-9997-452c-be58-ce639224f748,169.8000031,1974,96.05971288,0.744802713,0.598840833,0.578332841,0.719296396,8.149307251,0.80171597,0.968815327,1.91E-06,0,0.180854529,-8.329999924,0.508896768,major,0.630838096,0.031989831,118.8679962,4,0.774439454,-0.126869574,-0.02121981,0.136128336,0.468091875,0.462435782,-0.295018852,0.625702858,-0.563854814
t_55b53363-d5e0-423c-90cc-873a923921fa,705.5200195,1990,90.56926522,0.724236429,0.387076437,0.352505326,0.474364698,5.970805645,0.39228487,1.040123105,0.020866113,0,0.081174687,-6.650000095,0.287265539,major,0.718508422,0.026404673,99.49900055,4,0.317362845,0.048285697,-0.363647193,-0.068730004,0.713173509,0.082419991,-0.159728706,0.710953772,-0.276215672
t_d560513f-2bb1-41e8-aec3-b48ac1a62c8a,141.5333252,1959,97.46247896,0.538865447,0.229811832,0.190998361,0.210630208,4.455394745,0.238674611,1.035918236,3.14E-06,0,0.262832761,-14.9630003,0.15476191,major,0.708802998,0.03211686,85.38300323,4,0.202095971,0.029297484,-0.728163362,0.109407581,0.816361964,0.445613027,-0.523987651,-0.010378166,-0.732910514
t_d2827835-2a75-4c1d-ad9f-d0bc519e12ce,285.519989,1964,97.51592357,0.702758253,0.483448714,0.541035414,0.478591889,8.511520386,0.315151453,1.005541444,3.95E-05,0,0.10686139,-17.33799934,0.155361056,major,0.776944041,0.036522258,110.4950027,4,0.466171801,0.483091086,-1.013541579,0.146696791,0.576033831,0.0964863,-0.233170822,-0.325389206,-0.00044252
t_018cbcdc-58fa-4d49-9fd7-e9ea9c5f1d55,158.4400024,1977,93.36801971,0.206181794,0.600744367,0.606034398,0.690406144,8.70181942,0.585760415,0.968422115,0.000104042,0,0.51978898,-13.7869997,0.349999994,major,0.482188195,0.039704788,103.6549988,4,0.919223309,0.023071297,-0.222916409,0.203068018,0.2617369,0.52983284,-0.121194765,-0.193360969,-0.907729566
t_ed886908-9876-4e97-8129-d6b79ca17f85,257.8800049,1975,95.28121241,0.062353607,0.311206937,0.347721696,0.462346822,6.54211092,0.356716007,1.05633688,1.15E-07,0,0.244155556,-10.24499989,0.675555527,major,0.233615249,0.029204031,183.2200012,3,0.270377398,0.130059853,0.064590298,-0.01187204,-0.360727131,0.450063229,0.183100134,-0.382401377,-0.411987573
t_6ba3d8e0-1edc-461d-9182-295936aea73f,398.8533325,1980,95.65121847,0.032385051,0.47398904,0.439483017,0.464585125,6.726687431,0.775282502,0.961256742,0.010553448,0,0.981259584,-8.928999901,0.232638896,major,0.543089271,0.032635305,97.2440033,4,0.836725354,0.123183846,-0.096878663,-0.075576611,-0.144489154,0.673174024,0.071864009,-0.304655492,-0.202314064
t_33d816ce-386d-4f13-bb92-7d5f3dd6e6a8,287.6666565,1980,93.73795178,0.981103539,0.262097001,0.242170662,0.24196884,5.163980484,0.195269927,1.038337469,0.000139206,0,0.085799031,-17.15999985,0.12983425,major,0.927295148,0.046312463,88.1760025,4,0.054753698,0.512469351,-0.88918525,-0.631658971,0.803365171,-0.104562908,-0.920104802,0.362518311,-0.775460005
t_b0a6b1d3-ff5f-41c2-98d4-c2264aff037a,169.8263855,1978,97.20519568,0.048563525,0.391953766,0.391888887,0.491469026,6.637994289,0.824016094,0.976598263,5.20E-08,0,0.375760615,-8.876000404,0.439353108,major,0.397921711,0.032219876,149.8269958,4,0.888549507,0.021563912,-0.299813926,-0.044396896,0.114087068,0.737032294,-0.085621014,-0.356374413,-0.426158667
t_4f6ef198-69f3-4e0d-8c4b-221b7a4afa4f,223.2666626,1983,96.94370489,6.87E-05,0.247318953,0.211147293,0.339951664,4.690301895,0.92673254,0.887527525,0.054727912,0,0.187735826,-8.031000137,0.685470104,major,0.222406238,0.070427492,177.6300049,4,0.439236164,0.17150636,0.17045711,-0.06797339,-0.291748077,0.648848057,0.125514537,-0.174941629,-0.056144759
t_91c4c37a-3098-434a-9eff-a65ca645b56e,269.0533447,1976,93.83714815,0.330115914,0.440692037,0.430031836,0.377264142,6.876004696,0.810663581,1.002503872,4.97E-05,0,0.278123409,-6.599999905,0.312796205,major,0.53908515,0.037094038,165.7230072,4,0.770925462,0.109462447,-0.236212388,0.173107311,-0.085617542,0.242706969,0.129908204,-0.36367625,-0.289027005
t_7a2972fe-9621-4454-873a-1bd43b930a44,203.3999939,1974,96.05206346,0.09946958,0.469630003,0.452382803,0.524686992,7.011337757,0.683212936,1.02403748,0.012891234,0,0.103466205,-5.611999989,0.376847297,major,0.446213782,0.028592076,139.0039978,4,0.569701672,0.138628066,-0.204543397,-0.281148314,-0.123672582,0.695102811,-0.002697992,-0.335869789,-0.222821221
t_85ed4f46-5609-4aaa-b5ba-884c0df2d9b7,174.1733246,1983,95.65458479,0.980187535,0.165412128,0.149813995,0.168897644,4.365073204,0.235107183,0.989757538,0.070244424,0,0.156999961,-20.21999931,0.124423966,major,0.929354846,0.044047493,89.93800354,4,0.186256424,0.483803064,-0.663367927,-0.679290652,0.580521822,-0.135648161,-0.617337286,0.352910638,-0.343819797
t_4e6bfb22-4ba4-45c7-a26f-52ff35354d2d,197.3999939,1973,95.35910106,0.731237888,0.605165243,0.58852464,0.715556026,8.291542053,0.630838633,0.987996042,2.70E-05,0,0.270287782,-5.157999992,0.473684222,major,0.637070298,0.030997759,112.1500015,4,0.892922044,-0.117987759,-0.296662867,0.502050281,0.319016933,0.169690937,-0.053469155,-0.128454417,-0.446065217
t_684c6757-75b8-4b73-8383-1a6fc35a58a7,112.1059418,1988,97.94742414,1.24E-05,0.249437273,0.219481245,0.322142541,4.847673893,0.811717808,0.901605189,0.150166795,0,0.095968008,-13.77400017,0.371428579,major,0.444467127,0.104689717,150.2290039,4,0.421146244,0.18416144,0.371377349,-0.512132168,-0.464618891,0.662143707,0.088811181,-0.270911038,0.564331174
t_70110b71-723f-499d-9913-53f3c2fa4ccc,183.9333344,1965,94.30436584,0.519869447,0.331454664,0.327308476,0.406032175,6.047346115,0.64674592,0.95332408,0.681874573,0,0.552917719,-9.152000427,0.289693594,major,0.62241441,0.040805276,136.7389984,4,0.839277446,0.086159378,-0.677428365,0.101400778,0.499735087,0.454071403,-0.211049512,-0.289770275,-0.281621635
t_0298f5ec-7d8e-41f9-8bb4-d2d7d9876bbe,220.4933319,1970,95.86894384,0.739067495,0.303641766,0.305842996,0.386059105,5.918475628,0.287431747,1.027007341,3.90E-09,0,0.118478112,-11.46500015,0.179054052,major,0.781080365,0.028746584,91.23200226,4,0.335817218,-0.028523203,-0.640151739,0.253372043,0.727639496,0.444491923,-0.411801279,-0.078422278,-0.699710608
t_d4aa288b-6ec3-4578-99bf-a3ffafef26bd,281,1988,91.37060941,0.138227031,0.402893305,0.347492456,0.542560101,5.690610886,0.574398339,0.990047216,2.00E-07,0,0.422723591,-9.826999664,0.786324799,major,0.179949731,0.025064081,90.05500031,4,0.401751012,0.080191359,0.126790911,0.32066378,-0.142383143,0.221430331,0.127018154,-0.024188109,-0.39039728
t_ff1f978e-37c0-455f-b9b1-ea44fe4c01d5,233.6266632,1975,96.21073905,0.140452906,0.541364193,0.535253763,0.686922371,7.878093719,0.586944103,0.966603577,1.06E-08,0,0.227502078,-14.72599983,0.561771572,major,0.325400651,0.033660427,130.3600006,4,0.826023102,0.041778006,-0.291157007,0.354471415,0.156379357,0.3638542,-0.006315954,-0.223727673,-0.612290382
t_17d372c1-a13b-4199-a877-0f89d5dfe44f,216.2666626,1989,93.04507784,0.030236915,0.646629572,0.630950689,0.743710399,8.73996067,0.678654492,0.96687144,2.62E-06,0,0.317733109,-11.52799988,0.80067569,major,0.142556056,0.031316791,94.49199677,4,0.789018333,0.181961507,0.028547648,-0.171673715,-0.40332967,0.640428662,0.166651949,-0.42471984,-0.187296733
t_ed06fcae-9783-436a-9c73-5c11d4afb3ad,166.5066681,1974,98.41520316,0.042726766,0.713044047,0.671917737,0.641249955,8.882275581,0.381595045,0.997099459,0.000145515,0,0.075661182,-16.30699921,0.258536577,major,0.525163591,0.056099735,87.67700195,4,0.784676075,-0.094444729,-0.421814919,0.146207467,0.284531742,0.554576516,-0.110469595,-0.463816524,-0.607675016
t_698ca32c-0cc1-468b-b2ed-e9266501503f,185.6000061,1982,95.19876242,0.640098095,0.353352726,0.369229257,0.475737035,6.574108601,0.308119059,1.017981291,1.03E-06,0,0.097285978,-11.17700005,0.34828496,major,0.645932674,0.049772441,144.8150024,4,0.483145535,0.117310956,-0.150844336,0.309240669,0.132044673,0.298656136,-0.047148969,-0.14688985,-0.933020055
t_d2505e63-9ac6-4fd6-b3a2-3eced48692a5,136.9333344,1985,97.12689046,0.946038723,0.125444025,0.089158289,0.09661638,3.048832178,0.046240076,1.056865692,0.968790412,0,0.090186,-23.74699974,0.155737698,major,0.896595836,0.043256681,70.52200317,3,0.034591101,0.588892281,-0.621088803,-0.330774605,0.297478765,-0.388762563,-0.271562427,0.14673917,-0.017258132
t_84888c5d-13e8-4efb-b462-308ae43ba977,195.2400055,1973,92.77945353,0.451841235,0.449548751,0.457122415,0.505853176,7.280487537,0.319709539,1.01447928,2.59E-08,0,0.087446064,-14.08199978,0.25,major,0.619136691,0.036814079,128.2640076,4,0.370709658,0.098281376,-0.234654948,0.226153716,0.009813107,0.516869366,0.055755366,-0.33908093,-0.612752736
t_2ae3567c-ad88-4fb9-a232-b468e00338c5,167.0666656,1979,97.40379267,0.230655834,0.469970375,0.443254411,0.526674986,6.838470936,0.935299158,0.927809536,6.53E-05,0,0.812110066,-6.243999958,0.489473671,major,0.3961308,0.129180953,150.897995,4,0.794623017,0.108227395,-0.17014195,-0.103673875,-0.071241133,0.680809975,0.040378701,-0.237564549,-0.284667492
t_a59f35eb-6f2b-41e6-950e-aa6b71fa8c1d,144.386673,1967,92.84275746,0.036340624,0.48512283,0.46513474,0.603660285,7.098316669,0.701076448,0.978855848,3.70E-07,0,0.421785146,-7.698999882,0.402298838,major,0.423418999,0.03183201,128.4759979,4,0.84832871,-0.052060291,-0.36013031,0.021116365,0.227182001,0.68722558,-0.129690751,-0.348155648,-0.465510994
t_d12f68de-ee66-4730-b225-c45e21cd8568,175.2666626,1972,92.03257848,0.307741255,0.699648976,0.709463,0.783000886,9.963199615,0.593056381,0.944067836,8.81E-05,0,0.113869339,-13.67300034,0.446969688,major,0.447519392,0.129499242,105.1029968,4,0.922061622,-0.042454984,-0.435482442,0.183983639,0.220457166,0.469722092,-0.0188774,-0.427304715,-0.27040261
t_32508aac-6141-4d87-a2a4-3a8420837385,212.5599976,1987,98.67702688,0.954639733,0.295740217,0.279627472,0.336473286,5.528736591,0.07541509,1.042538762,1.31E-06,0,0.091359481,-19.23399925,0.163580254,major,0.897478402,0.040391974,110.8300018,4,0.201253369,0.120008796,-0.300655514,0.117053024,0.347606003,-0.032101255,-0.341632903,0.096221559,-0.814599276
t_34f7cdc7-bd5b-45e1-b07c-f1e2841a4467,213.2266693,1976,97.11601304,0.607129037,0.318107545,0.321004361,0.452373743,6.05389452,0.361221761,1.031983137,0.000106479,0,0.184427351,-9.633000374,0.251612902,major,0.681428254,0.027650541,99.4980011,3,0.307042032,0.028224353,-0.270402253,0.2180233,0.301802248,0.493902922,-0.140377432,-0.120381802,-0.817778051
t_3404c87f-f756-49c9-a0a0-7b1363bb5f15,255.8266754,1990,92.90134725,0.7444942,0.671248019,0.764044344,0.669711113,12.04984379,0.560904264,1.026077509,0.001383761,0,0.065865412,-11.9119997,0.222551927,major,0.761149526,0.050819624,89.44799805,4,0.701119483,-0.391139179,0.004456194,0.536224127,0.737820804,0.639292836,-0.158799931,0.707084,-0.111740597
t_e8593fde-80d2-4ca0-913f-5053f9fbadb0,36.89332962,1977,97.6263898,0.876806378,0.232732564,0.187697679,0.198137417,4.319848537,0.088074833,1.082905412,0.008828786,0,0.312181294,-18.71699905,0.282051295,major,0.801323831,0.045006827,82.66300201,1,0.738673151,0.602677822,-0.583824456,-0.408806205,0.354163945,-0.140729204,-0.442458719,0.213764563,-0.444996953
t_1feff399-04ed-4f7f-8cbe-7a4a499bacaa,171.6666718,1962,95.04371693,0.039754871,0.529299974,0.554519892,0.609827578,8.364402771,0.786845028,0.965373456,2.38E-05,0,0.065957196,-3.142999887,0.266666681,major,0.519306362,0.061400641,110.9069977,4,0.576339245,-0.185042635,-0.438554078,0.189987332,0.396138132,0.411477238,-0.049305592,-0.30873093,-0.072395697
t_f0ce8ff7-072f-4500-beb9-f928d8d59aac,139.8266754,1984,91.26141219,0.002313579,0.686992347,0.67317754,0.58270514,9.228083611,0.675847113,0.954425395,0.001495552,0,0.161817148,-11.86400032,0.292372882,major,0.500370622,0.055790603,116.1409988,4,0.963650167,0.101970464,0.000497927,-0.269454032,-0.21529384,0.598719478,0.061405215,-0.168252841,0.000824714
t_0d79bf33-e31a-4987-bb24-293bc8a68ba8,191.6933289,1981,95.08734564,0.453786135,0.252844095,0.207558155,0.257873833,4.522342682,0.714522898,0.954402208,0.765410602,0,0.722484887,-12.00399971,0.347826093,major,0.561806321,0.041162185,128.5930023,4,0.427000433,0.266641021,-0.192637131,-0.235545352,-0.101360008,0.141616017,-0.033399474,-0.130911589,0.154489398
t_db6889bf-e67c-4444-a4e1-aef01779a9eb,196.4400024,1971,96.20590911,0.286004841,0.450083584,0.410746068,0.509687662,6.425403595,0.649699867,0.961616814,3.21E-05,0,0.224847525,-9.854999542,0.287539929,major,0.542861938,0.036903329,110.5810013,4,0.706385434,-0.000207075,-0.273409486,0.079857945,0.157379359,0.588113725,-0.089508034,-0.247840449,-0.641226411
t_b74bb649-d432-4994-aacf-bcd9c25ee83d,147.0266724,1967,93.95220467,0.152683765,0.563458323,0.571084321,0.518563509,8.364081383,0.634695411,0.973647475,3.31E-06,0,0.085271418,-8.585000038,0.245614037,major,0.544247448,0.031701457,111.5950012,4,0.82749474,0.047809746,-0.266653091,-0.031593483,0.032256491,0.546941578,-0.026093539,-0.337698996,-0.433437526
t_250f1bdd-63b4-4999-ba09-23bfc28723eb,312.1600037,1989,92.68436495,0.878717899,0.339627147,0.291941524,0.273034722,5.288775444,0.218118265,1.003269553,0.755875051,0,0.06786938,-15.66699982,0.111578949,major,0.88358283,0.0326804,94.39199829,4,0.188937157,0.581019282,-0.91131711,-0.477532953,0.705737472,-0.149777219,-0.733139694,0.236963972,-0.556892812
t_627796a6-6d02-4628-9b15-0c78a682f8fc,327.293335,1975,99.16150884,0.356385171,0.377608746,0.367897242,0.468533188,6.345475674,0.850625217,0.926342785,0.002730904,0,0.951265216,-9.737000465,0.400000006,major,0.493462443,0.057933446,147.977005,4,0.637788236,0.115950368,-0.245614886,-0.074521087,-0.035080351,0.681958914,0.027744161,-0.381023258,-0.452651113
t_c45d25f5-75b4-494f-815c-897db4b0571c,136.6533356,1967,97.60171576,0.333437294,0.761719823,0.736186206,0.786772251,9.841314316,0.48498863,1.009259224,3.16E-06,0,0.158182204,-9.659000397,0.56684494,major,0.386525393,0.02801043,98.6269989,4,0.960451484,-0.450633973,-0.223241895,0.170529485,0.379430294,0.501791537,0.02233889,-0.197635651,0.071674325
